num_0,num_1,num_2,cat_3,cat_4,cat_5,ord_6,ord_7,bin_8,bin_9,target
-5.789517573489231,9.790358254675168,,A,C,A,Medium,Low,1.0,0.0,0
-8.963675478251808,-6.431539972011118,-4.036904164539687,D,D,C,Medium,High,0.0,1.0,1
-4.4869568261948425,-12.265605799019655,1.1225632145833628,B,D,A,High,Low,0.0,0.0,0
2.3425926445676555,-1.858056100997783,2.854806973881267,A,C,A,High,Low,0.0,0.0,1
5.989963416842641,-0.6068543320192064,2.2315779362222923,B,B,A,High,High,0.0,0.0,1
8.533489773401467,-9.086522819154585,-3.67460638941127,A,C,A,Medium,Low,1.0,1.0,0
-4.941900230669127,20.96161276050951,6.907456556589161,D,A,B,Low,Medium,1.0,0.0,0
2.8384456730273677,-4.786963810079456,-2.0239828856159714,D,D,C,High,High,0.0,1.0,1
9.625025919532984,-11.536593514265688,-2.2815653994020795,B,D,C,Low,Low,0.0,1.0,0
11.655948951441282,-0.9362131907061146,-18.213314335534797,A,D,D,Low,Medium,1.0,1.0,1
-0.588328541315222,9.078606377044911,-8.513450929186137,D,C,C,High,Low,1.0,0.0,0
-2.209317249396126,0.17414248998230966,8.659069098895989,A,A,A,High,High,0.0,1.0,1
1.9112423383639219,4.855939200440023,7.836526943479246,A,D,D,Medium,Medium,1.0,0.0,0
-11.497074728974058,-8.715105943331572,-0.22009712472252674,C,A,A,High,Low,1.0,0.0,0
-1.9360951103550808,14.876884464035136,-5.582404528964791,D,B,B,Medium,High,1.0,1.0,0
7.445863984731299,5.617110279184433,1.514760167344253,B,B,B,Medium,Low,0.0,1.0,0
6.419471294437011,10.477015688776097,-23.944662411101575,B,D,C,Low,High,1.0,1.0,1
-2.70267604363889,3.6516063247516932,1.397068562700149,A,B,A,Medium,Medium,0.0,1.0,1
2.177182010871666,8.248840377287843,-12.46994547132653,A,C,A,Low,High,0.0,0.0,0
-8.246503402906875,-8.730525596772274,-0.9084167176213962,A,B,A,Medium,Medium,1.0,1.0,1
7.034921482250248,-4.9141041668956245,2.124297496250732,C,C,D,High,Low,0.0,0.0,1
-0.7782143613647309,13.4648059555603,-3.49624503079643,A,B,D,Low,Low,0.0,0.0,0
-2.7595145169613815,15.597419472839638,7.46575698605607,A,A,D,High,Medium,1.0,0.0,1
-3.617238360933866,-11.470655997190768,-6.320365748757505,B,B,C,Low,Low,1.0,0.0,0
-0.628938668998582,2.4973606786381217,-7.286087645094797,C,A,C,Medium,Medium,0.0,1.0,1
-4.478776449319584,-4.309438004852274,6.243161919859009,B,C,A,Low,Low,1.0,1.0,0
6.581430360025633,-6.970314693648616,-3.6015768922711318,C,B,A,High,Low,0.0,0.0,1
-3.952835480161807,2.8483969535544995,13.467262735429193,C,B,C,Low,High,1.0,0.0,1
15.929640960273812,11.40962932365408,0.13533907913022414,D,A,D,High,High,0.0,1.0,1
14.65210503481381,4.516624732841938,5.512822282374711,D,B,D,Low,High,1.0,1.0,0
-8.915434898545048,-3.19512449919035,9.312593447601413,D,C,D,Medium,Medium,0.0,1.0,1
0.6970426942928022,5.1486117993516,-0.7161559330996818,B,A,D,Low,High,1.0,1.0,0
-6.50656621336195,-3.5997617358090106,-15.2709626134065,D,C,D,High,High,1.0,1.0,1
-3.266475631886115,4.121143007306019,6.274965680876581,D,D,C,Medium,High,1.0,1.0,1
20.02427467644797,13.964657004557333,11.928283598248031,B,C,B,Low,Low,0.0,0.0,1
-3.0757141711579923,-20.771596593008276,-2.6556468389205645,C,A,B,Medium,Medium,0.0,1.0,1
3.602260370774287,7.972522985400334,9.926805653692472,C,C,B,High,High,0.0,1.0,0
5.413212940082783,-15.390549215704684,-11.68024907031982,A,B,A,Medium,High,0.0,1.0,0
-10.006293724832407,12.283277105444615,1.4961718896393328,A,C,A,High,High,0.0,0.0,0
-8.55095474409205,-6.370256098728607,-2.8585964371827544,D,B,D,Low,Low,1.0,1.0,0
-12.06022371408119,-12.17671377606484,-15.768841714196661,B,A,A,High,Medium,0.0,1.0,0
-8.859707338977769,6.952692270887474,3.982617387956325,C,B,C,High,High,0.0,0.0,0
-28.50030109317182,3.6417006314241074,-8.880851128591646,B,C,B,High,High,1.0,1.0,0
5.445824007936281,-9.99186902961658,3.7642424534356307,A,D,C,High,High,0.0,1.0,1
20.541938412560697,-12.529997571683937,-9.979421346608632,D,B,C,Low,Low,0.0,1.0,0
1.4782073903652695,-1.8748148749128224,-16.7380888784947,A,D,C,High,Low,0.0,1.0,1
-14.162688593406074,-12.040869501711967,-7.1421775831056316,A,D,D,High,High,0.0,1.0,0
-6.427763828999479,-10.614729729236277,10.351466464951757,C,D,D,Low,Low,0.0,0.0,0
-4.588768450249969,1.1562079042143356,-1.599283671448639,B,D,D,High,Medium,1.0,0.0,0
-10.175847772133757,-9.658716342550967,0.35662035036927797,C,C,A,Low,High,1.0,0.0,0
8.601826383951567,4.265392900265429,,C,B,D,Low,Medium,1.0,0.0,0
8.102600443753339,14.901435958834767,1.0172731407183087,A,A,A,High,Medium,1.0,1.0,1
-11.554517938176597,-1.4855541490058237,18.742159307023503,D,A,C,Medium,Medium,1.0,1.0,0
7.25081044447508,1.3015106198558457,-0.41544375811185774,A,B,B,Low,Low,1.0,0.0,0
15.268126635772653,20.180967328354868,-19.05597320554903,B,A,D,Low,Low,0.0,1.0,1
19.025582052295597,-11.876011173773469,-3.7191086205363226,D,B,A,Medium,Medium,0.0,0.0,0
28.652120230859627,11.912351951807418,0.6833152810523345,C,C,A,Medium,Low,1.0,1.0,0
-9.019926494431974,10.708575979124822,-12.608649816054365,B,B,D,High,Low,1.0,1.0,1
28.242204263952033,8.543173391737831,-2.3798074647003835,B,C,D,Medium,High,1.0,0.0,0
-3.5420638850878827,12.917478507326312,-2.2530146468458536,B,B,C,Low,High,0.0,0.0,1
-5.924654553805143,2.8057496595861893,17.758863471172116,B,D,A,Medium,High,0.0,1.0,0
3.270723748778453,-5.829294955992674,-6.776529954618252,A,D,B,Low,High,1.0,0.0,1
-5.820613340930124,10.945732912205674,9.49614091983079,B,C,C,High,Medium,1.0,0.0,1
3.990441406465261,11.328422117128948,-1.4595862229309118,A,A,A,Medium,Low,0.0,1.0,1
-13.200771877373016,11.053139014932878,8.600953382141864,D,D,C,Medium,Medium,0.0,0.0,0
-2.3875260206343434,0.4450208231923648,13.956899163877862,B,B,C,High,High,0.0,0.0,0
12.855822343616794,-7.161945136133266,3.812143659700577,A,A,D,High,High,0.0,1.0,0
-0.5706129143115594,1.9136225411161114,-0.5749427296409045,B,A,B,Medium,Low,1.0,1.0,1
1.4159578673988282,9.422300175678357,11.485457165192152,D,C,B,Medium,Low,0.0,0.0,1
4.752586047173115,10.243517898599654,-14.632698838169912,C,A,A,Medium,Low,0.0,0.0,1
11.706616293176602,-4.296761270745949,1.7325303435637631,D,C,C,Medium,High,0.0,1.0,0
-16.55224712189433,3.1537289612739006,-12.464247515947438,,D,D,Low,Low,0.0,0.0,1
5.845240518374347,-13.08778304485956,7.998611100025527,A,D,A,Medium,Low,1.0,1.0,1
-2.6813913924176322,9.84950103005851,0.9837975928790279,D,A,A,Low,High,1.0,0.0,1
1.6663789531183855,-7.833087567250635,-0.7237056872496972,A,A,A,High,Medium,0.0,0.0,1
10.599501697623763,7.852553595715474,-3.7002466546965063,D,B,B,Low,Medium,0.0,0.0,1
-11.941866514118441,-11.493045773901617,6.767178793252754,B,B,C,High,High,0.0,0.0,1
-10.126444414430896,10.314159064340078,-17.872248476917733,C,C,C,Medium,Medium,1.0,1.0,0
-19.354299597138063,3.2183519002277046,19.02628448088906,,A,D,High,High,1.0,1.0,0
-5.491589417637765,-7.813576956169462,-1.4230432982082453,A,A,B,High,Medium,1.0,1.0,0
13.304323443788164,6.913563810805253,-12.998872512937874,B,B,B,Low,Low,1.0,1.0,0
-1.2058718847346952,-5.903616918053308,-26.28961093799493,C,C,A,High,Medium,1.0,1.0,1
-13.401248956547857,7.495550374451283,-1.6826554316865043,C,B,D,Medium,High,0.0,1.0,1
-48.5678744575047,-2.7411147538072145,2.302212508416769,C,A,A,Medium,High,0.0,0.0,1
-14.87861703490623,-17.21047125629663,3.053448425104252,C,C,D,High,Medium,1.0,0.0,1
-11.251861017311617,-9.82416240480937,-14.503748526075242,C,D,D,High,High,0.0,0.0,1
3.888189102637133,-4.3041470868728435,-12.298978470879225,A,A,B,Medium,Medium,1.0,1.0,0
-11.738733263060288,13.681890237485778,13.561151656737618,B,B,B,Medium,High,0.0,0.0,1
11.126343052033018,9.011436305292248,-15.525685487013066,D,C,C,Medium,Low,1.0,0.0,1
-0.71120290830336,16.23861412322142,1.1131044403498067,B,B,C,Low,Medium,0.0,1.0,1
0.8559470394452544,16.53635216029858,-3.852643187553805,B,D,C,,Medium,0.0,0.0,1
-2.7837296760789405,-5.34750804590915,-5.359213963822151,A,A,B,Medium,Low,0.0,0.0,1
7.728478385437231,-1.8848685975882942,-2.7398620421238014,A,A,A,Medium,High,0.0,0.0,0
7.831598877770107,-4.112799243305384,-5.395905430925002,A,B,D,Low,Medium,1.0,1.0,1
3.350543519121714,-6.715106053010765,-5.729346181859234,A,A,D,Medium,Low,0.0,0.0,0
5.647891059076481,-18.414947093364585,9.98672336446567,B,B,C,Medium,High,1.0,0.0,1
-2.1208966992042564,-0.1474771801684241,-4.037974157405386,C,B,D,Low,Low,1.0,1.0,0
5.422030069090486,-12.855655937111106,-12.186342117198192,C,C,D,Low,Low,1.0,1.0,1
-3.3787777547380675,-0.341718815343274,-0.838815487622381,A,D,B,Low,Medium,0.0,1.0,0
0.022316221624020006,21.157708095629847,-10.58818789827249,D,A,B,Medium,High,1.0,0.0,1
-2.7464374936629743,-5.0934509633070855,-10.871726836934501,B,A,D,Medium,Medium,1.0,0.0,1
-4.572185393191959,1.9477400562806724,14.552472191820575,B,B,A,Medium,High,0.0,0.0,0
-6.8911179772179025,9.06648385809283,-1.831766893033877,D,D,C,Medium,High,1.0,1.0,1
4.676901038588855,2.80291291965907,-12.774262644101109,A,C,D,Low,Low,0.0,1.0,0
13.106059128134632,2.9248418794229587,-1.029405871861147,B,B,D,High,Low,1.0,0.0,1
11.711019716695594,-3.6240243368808,0.6381773470466644,D,D,C,Medium,Medium,1.0,1.0,1
-12.565653359454354,-2.318779750612326,-2.0707286207592452,C,A,B,,High,0.0,1.0,1
12.892030514068733,-9.600105221878282,-4.884690711045705,,C,C,Medium,Low,1.0,0.0,1
-3.1815850161792887,8.460450088894076,-13.872669871359111,D,C,A,Low,High,0.0,0.0,1
6.007330151455916,-17.41491656614096,-4.156358292890052,A,B,D,High,Low,1.0,0.0,0
-9.06215332047211,9.710883383822022,-7.9397458792053826,B,B,D,Medium,Low,0.0,1.0,0
1.4197991387400533,-14.036983847452424,-1.2201144954964622,D,C,D,Low,Medium,0.0,0.0,1
31.37231828969071,9.626072740766523,4.226668150068608,B,A,C,Medium,High,0.0,1.0,1
-14.846047919196527,-3.538175262121811,17.514171340577466,B,A,A,Medium,Low,1.0,0.0,0
6.082671663441893,-12.318686881330802,7.7482074764932705,A,,D,Medium,High,1.0,0.0,1
13.459350078383153,,-27.147019847528007,C,B,B,High,High,1.0,1.0,1
-1.7464794568162791,9.287675350757748,2.223799304307315,B,B,A,Low,High,0.0,1.0,1
13.60168130828013,-4.3807864810353685,15.157696909546907,A,A,A,High,Low,1.0,1.0,0
-1.8969349345240751,7.2061054867893315,-1.4246212106703615,A,D,A,Low,High,1.0,1.0,1
8.495845310466173,-22.850844946693503,15.555849562428792,D,D,A,Low,Medium,1.0,1.0,1
-22.185699659510995,-13.205962897466003,-11.046544801411722,B,D,B,Medium,Medium,0.0,0.0,0
24.187777793134636,12.92408930468729,-8.775065954398293,A,A,A,Medium,Low,1.0,0.0,0
14.95458245242957,-2.2366927419791613,-1.6901570117547942,C,C,B,High,Medium,1.0,0.0,1
-2.846255042536789,-18.622133264488475,-1.4619651451266602,D,D,C,Low,Medium,0.0,0.0,1
-19.72089026643818,-6.9886618044199365,8.367116087976905,C,A,C,High,Low,1.0,1.0,0
2.8802836830548917,-9.234004725250808,0.019392343175270957,A,A,C,Medium,High,1.0,0.0,0
-14.439255470737569,-1.6596173147292472,-1.0895719087287186,D,B,C,High,Low,0.0,0.0,1
4.44853537557488,-3.707509838076474,24.762828524927304,B,B,B,Medium,Low,0.0,1.0,0
4.1156571916428195,1.789317289381608,-7.775920738865346,D,A,D,High,Medium,1.0,0.0,0
-9.414031690020249,-0.694660516125747,12.886622847187741,D,B,B,High,Low,0.0,1.0,1
11.209670236143776,13.597392550370186,4.1560852466536895,C,B,C,High,High,1.0,0.0,0
8.055747028061734,4.245485997196691,-3.665456927472638,B,B,D,High,Low,0.0,1.0,1
9.758233372885634,4.576716111935861,2.5881784910624877,A,A,D,Low,Low,1.0,1.0,0
0.08857703668895378,11.651571238945218,-8.175334105484112,C,D,D,High,High,0.0,1.0,0
-14.155240669137065,-3.8876875042958177,0.8623873376819109,B,B,D,Medium,Low,1.0,1.0,1
9.778722722111375,-12.618774433584852,-0.03970402913209172,A,A,A,Low,High,0.0,0.0,1
-2.703713991357912,12.069703246322492,4.763262863120239,D,A,C,Low,High,1.0,0.0,1
-13.897801431926691,1.3584174810811247,-1.167457550678581,B,C,C,Low,Medium,0.0,1.0,1
13.52039365974326,1.3935120789892843,16.66170172231019,C,C,C,Low,Low,1.0,1.0,1
20.994075205025094,-6.333299215302364,-8.823204246409162,A,D,B,Low,High,0.0,1.0,0
-0.41248128979203025,-6.168553331035774,-6.886508088888506,A,C,C,High,Low,1.0,1.0,1
21.591211546032916,8.467223387708437,2.392284269060268,B,A,C,High,Medium,1.0,1.0,0
0.9131472861134962,9.846557981376103,-8.056064381473018,B,C,C,High,Medium,1.0,0.0,0
-3.8045590416635116,7.838234057466584,6.729669522144507,D,B,B,Medium,,1.0,1.0,1
-6.3045845418547755,7.92961605445475,13.143704496068898,A,C,C,Medium,High,1.0,1.0,0
16.370824079927424,5.690295372597589,-5.1959438683538695,D,A,C,High,Medium,0.0,1.0,0
-7.801438813877718,1.3152273007815656,0.8812148433690141,D,D,A,High,Low,1.0,1.0,0
7.3526930997498745,-1.753796843209806,6.547021380428657,C,D,C,Low,Low,0.0,1.0,1
-5.591638350592083,12.103238499415532,8.833227134541774,C,D,D,High,High,0.0,0.0,1
-4.6030676257436305,-3.737208704904336,34.77822554283471,B,D,B,Medium,Low,0.0,0.0,0
10.302496939695668,3.6997921388074695,-13.575748697569562,B,B,D,Low,High,1.0,0.0,1
-3.8003684628935366,-8.040129979542465,14.941791848629409,B,B,A,High,Medium,1.0,1.0,1
-4.047953794202932,-6.592990368504505,-6.4249253625417655,C,B,C,,High,0.0,0.0,1
11.328046971748071,-2.361545678572265,-6.001620317936574,D,C,B,High,High,0.0,1.0,1
15.973972932216231,-8.039383767271636,1.4299462639062221,D,C,A,High,Low,1.0,0.0,0
6.446898032842333,7.978518254783004,0.6211007243204764,C,C,B,,Low,1.0,0.0,0
-6.547697756239492,-13.480342515450294,12.508366401233788,B,D,D,Low,Medium,,1.0,1
-5.106084992975795,0.9922962338107293,-14.705179672091537,B,D,A,Medium,Low,1.0,0.0,0
0.7991526374003749,1.325080968421812,-29.760442309512918,D,C,B,High,Low,0.0,,0
3.2093006192565756,-18.10799578319681,19.33825688521185,A,B,D,Medium,Low,1.0,1.0,1
-9.87865910139772,-4.410238205236087,-14.400144450708082,A,,A,Medium,Low,1.0,0.0,1
7.230379395798638,2.5569953804814274,10.05055133980985,A,C,C,High,Low,0.0,1.0,1
0.8551332963959902,4.287279932940681,139.47482856058923,A,A,C,High,Medium,1.0,0.0,0
-17.157083186381293,-2.0430720860016587,11.346235564671945,B,B,D,Medium,Medium,0.0,1.0,0
-9.289264824607304,6.768882044807154,5.114307937004854,C,A,C,Medium,Medium,0.0,1.0,0
-5.041286736516637,-1.0931625723604081,7.458245871229967,C,D,C,Medium,Medium,0.0,1.0,0
-0.7285768884105508,0.13652912075056728,-5.226000612490011,A,A,A,High,Medium,0.0,0.0,0
18.89278795503996,2.516538689865537,-19.143483392913364,C,C,A,Low,Low,1.0,0.0,1
2.3817130613962827,9.269996287341687,-3.4755741451327276,D,C,A,High,High,0.0,0.0,0
-8.40771889898625,-6.7571800241553195,-5.436229285089649,A,B,A,Medium,Medium,1.0,0.0,0
2.2063080430716324,-4.868218725182975,-9.445827107749253,B,C,A,Low,High,1.0,1.0,1
-3.5208774745388096,-6.6889649172921475,0.49555105181957215,A,A,A,High,Medium,0.0,0.0,1
3.2475823953354177,-3.3219771614193334,-19.493755135366836,D,D,C,Low,High,1.0,0.0,0
5.805676870356148,14.262342580797647,12.544396644885081,C,A,A,Low,Low,1.0,1.0,0
12.09230647223938,5.727253193298222,-0.6961573202366089,C,A,B,Medium,Low,0.0,1.0,0
-0.24286495670025846,-11.310897451688419,-4.94073831522246,C,A,B,High,Low,1.0,0.0,1
16.38960527599833,-6.004469655886746,-3.0952507134218443,B,C,D,High,High,1.0,1.0,1
9.080226625361913,3.7276722427640214,-1.5644125378430123,A,B,B,Low,Medium,1.0,0.0,0
-7.074395448121878,-9.065077809327704,-10.363053282337425,B,C,A,High,Low,0.0,0.0,0
22.09855665748464,-7.253400408147569,-10.39955524536903,D,A,C,High,High,0.0,0.0,0
3.2699451327009763,13.449596661741488,-13.076542303524638,B,B,B,High,Medium,1.0,0.0,1
-8.351245039722352,-6.133756284731867,-14.193108704272401,A,B,A,High,Low,0.0,0.0,1
16.529130512304217,,-8.560726594767342,C,A,A,Medium,Medium,0.0,0.0,0
20.777775851984444,12.553231895309384,-1.473395226125056,C,A,C,Medium,Medium,1.0,0.0,1
-0.3302526371956056,-7.334620911689643,11.010648035691329,C,C,A,High,Low,1.0,1.0,0
-5.036502603755963,-8.899625565571414,-15.763515620649448,C,B,A,High,Low,1.0,1.0,1
-1.7237495745366196,-2.761320864811651,9.153914721305275,B,D,B,High,Medium,0.0,1.0,0
7.147317275176998,-10.88627720673625,-16.08449832449973,A,B,B,High,Low,1.0,0.0,0
12.77856655030514,1.210338785027424,0.9644515083852725,A,C,D,High,Low,1.0,1.0,0
5.704873308635735,-2.0565191185338647,-15.17067809398599,A,A,D,Medium,Low,0.0,0.0,1
1.0172320847176979,3.6058001588630155,-12.6459637594435,B,B,B,Low,High,1.0,1.0,1
14.980117703044275,13.96943456232821,3.162958835290532,C,D,B,Low,Low,1.0,0.0,0
-3.128364730515222,8.174849807703191,3.048452640879398,C,C,D,Low,Low,1.0,0.0,1
10.30919338366907,4.892397754123563,7.489718125905896,A,B,D,Medium,Medium,0.0,0.0,0
-2.8806279835127864,-19.66048412967918,-9.315820250037746,C,C,B,Medium,Medium,1.0,1.0,1
4.310229580108931,4.433759821023751,9.966750037717249,B,B,A,High,Low,1.0,0.0,1
-1.1356256479045148,17.22627660704549,15.633201982629911,D,A,A,Medium,Medium,0.0,1.0,0
-0.5585218265281087,-30.105225163135167,2.331467474457412,C,D,C,Medium,High,0.0,1.0,0
-3.7738651746220993,6.893825429756253,-17.86743814572563,D,A,B,High,Low,1.0,0.0,1
13.448540311806944,-1.5935857475646429,-19.290883366804064,D,B,B,High,Medium,0.0,0.0,1
-7.3292603810853505,-8.497950030229447,1.5301226574429418,D,D,B,High,Medium,0.0,1.0,1
-7.402322525487084,8.011285839119536,-5.722226062531549,C,B,B,Low,Low,1.0,1.0,1
21.209935658451094,17.097059006073305,-9.956408609116359,D,B,B,Low,Medium,1.0,0.0,1
9.778475646543313,7.752307288377537,-1.671287212470908,C,D,D,High,Medium,0.0,0.0,0
-23.851136986930364,-3.711919512615264,-3.5803314546569753,A,D,D,High,Medium,0.0,1.0,0
-5.652587392104036,-9.434698244081563,-1.603135085065446,B,C,A,Low,Low,1.0,0.0,1
-18.119893375620542,1.4462763378954377,-8.804098509821845,D,D,A,High,Low,0.0,0.0,1
-9.506906934152552,8.731692923815881,19.795075341091156,D,A,B,High,Medium,1.0,1.0,0
-31.385146662340397,-3.870530262337276,-10.873497233655902,A,D,D,Low,Medium,0.0,1.0,1
-1.3698957769394238,-2.903829916507967,-2.6922013938651306,B,D,A,Medium,Medium,1.0,0.0,0
-11.419418191613115,28.220002498383984,-20.417304705689162,A,C,B,High,Low,0.0,0.0,1
0.5990525679643839,10.786519459597258,-11.564530047910967,B,A,C,Low,Medium,0.0,0.0,0
-16.251212588825247,11.501286783936322,-13.014318049364135,D,A,B,Low,Medium,0.0,1.0,1
0.8291185317203993,-14.60285906058812,-5.380714820872175,B,D,C,Low,Medium,0.0,0.0,0
-4.149162781203273,-7.071886792934604,-2.4889432301011056,A,D,C,Medium,High,1.0,1.0,0
15.019529651885957,0.7468163945423902,-4.218369859358573,D,C,B,,High,1.0,1.0,0
14.113568617456249,,-5.47034255243462,A,A,B,High,Medium,,1.0,0
7.85345603010283,16.003972988892944,2.1425317601780844,D,A,B,High,Medium,1.0,0.0,0
-3.266137806612126,14.103123065906454,2.9096637121546998,C,B,B,Medium,High,0.0,0.0,1
19.853803952602934,-5.335453373840537,-23.816834320057314,D,C,A,Low,Medium,1.0,1.0,0
-15.530352778398207,17.83918606607485,10.576376345819835,B,C,A,Low,Medium,1.0,1.0,1
-14.035586295636627,-0.04252096719942134,2.6123719266021284,B,D,C,High,Low,1.0,1.0,0
-0.8378309988906465,25.893897173890487,-19.59230904236291,B,A,B,Medium,High,0.0,1.0,1
22.54038108921119,1.4468613052503645,8.986503957581576,B,D,A,Low,High,0.0,1.0,1
-2.0233890687008755,5.76192750328422,10.197051710870822,B,C,A,Medium,High,0.0,1.0,0
-1.8324524320928193,13.999034411695582,-19.885443796666667,C,A,D,High,Low,0.0,1.0,0
-14.419103561118092,12.776333498078092,-3.1226972610511377,D,A,D,Medium,Low,0.0,1.0,0
9.459295852703784,5.107320661358935,2.637623455267595,D,C,A,High,High,0.0,0.0,0
9.531762543293539,-1.4114031944383583,10.697854244633882,C,A,C,Medium,Low,0.0,0.0,1
7.8907520139991,5.1413269999311915,4.913998759004804,C,B,A,Medium,Low,1.0,1.0,1
-6.292206728473624,-8.161841718761151,-5.631049971112926,B,C,B,Low,Low,1.0,0.0,1
-7.067067683730057,1.5213371886411586,-10.825314039302016,A,C,A,Low,Medium,1.0,1.0,1
-12.931222504049703,-11.09307532497995,-14.785906728625335,A,A,D,Medium,,1.0,0.0,1
0.8387250176093364,-17.808816400803014,-9.28233629270396,B,C,D,Low,Medium,0.0,1.0,0
-10.804073292785016,0.5042676413944306,5.377655244947547,C,D,B,High,High,1.0,,1
-11.774165052492886,12.622778906716723,9.209752109218453,D,C,A,High,Low,0.0,1.0,0
-4.236907169106759,9.258046415960592,-3.7724783354269382,A,D,B,Low,High,0.0,1.0,1
-4.891561751842161,-0.8191229572560826,10.9641558461582,A,B,C,Low,High,1.0,0.0,1
-5.3797852882195505,17.469896981754964,4.078146172853183,C,B,D,Low,Medium,1.0,0.0,1
4.664445968402613,-5.690613908465737,25.280944022649877,B,D,A,Medium,Medium,0.0,0.0,0
0.7904780215027922,-19.178326617980233,-18.324881823492525,D,C,A,Medium,Low,1.0,0.0,1
-2.8815603051111767,-21.82101294200962,-2.1856537446614395,B,D,C,High,Low,1.0,1.0,0
1.8301292831148206,-11.81190940595717,2.1220259729462403,B,A,C,Medium,Medium,0.0,0.0,1
-9.915270411046322,8.166247432622288,18.476025468827228,B,D,D,Low,High,1.0,1.0,0
1.0527862390967795,-6.348026834673863,-14.547572203214676,B,B,C,Medium,High,0.0,1.0,0
1.5060249284463378,4.609586418573021,-9.660173722143137,A,B,D,Medium,Low,1.0,1.0,1
-15.030468593574806,16.46283383583977,0.5503853522292362,C,D,D,Medium,Low,0.0,0.0,1
9.95693754370362,-11.000969625778062,-12.23220363466552,D,B,B,Low,Low,1.0,0.0,0
-8.814337052269956,4.784997317958898,-2.4850065227612457,A,A,B,Medium,High,1.0,1.0,0
0.9030979920643496,5.389630726557222,-16.354387045080987,D,C,D,Medium,High,0.0,1.0,1
11.644117405352702,-8.607379884731031,11.952204889678175,D,C,A,Medium,Low,1.0,0.0,0
9.256767577138694,13.542109252450832,16.791597890808966,A,D,B,Low,High,0.0,,1
0.34333388568835477,-2.8770705554947655,17.153066916471666,A,B,A,Medium,High,1.0,1.0,0
-3.6249900288206853,-3.837529809130093,1.5325805879241035,D,C,C,High,High,1.0,0.0,0
9.475119085755672,21.116132184179726,1.7525741142240712,D,B,A,High,High,0.0,1.0,0
6.746949778086199,5.227667423667182,-0.1221224543602957,C,D,C,Low,High,0.0,0.0,0
-6.183650200441299,9.25290549685498,8.6102633784676,A,B,D,Low,High,0.0,1.0,0
-7.948936470016904,13.548929315218388,12.6136935441835,A,A,D,Medium,Low,0.0,0.0,0
-20.723551816959983,-6.504739994592169,7.133226322336635,D,A,D,Low,Low,0.0,0.0,0
1.5403184168358741,12.498210970536793,2.4258180417938613,D,B,C,Medium,Medium,0.0,0.0,0
-0.8269774501839868,-5.0189411499767,7.05422209756338,B,A,A,Medium,Low,0.0,1.0,0
11.361913746425422,-5.446233893382973,-0.1050848372891902,D,D,B,Medium,Medium,1.0,1.0,0
3.590550934803667,-2.7199997230813615,-13.413705146662656,D,A,B,Medium,High,1.0,0.0,1
13.342291941726906,-6.220648349449548,-5.91531959108835,C,A,A,Low,High,1.0,1.0,0
-6.973642279161708,8.22156432657163,2.1295405174920994,D,C,B,High,High,0.0,0.0,0
11.381503309676184,2.672106551450557,,B,C,C,Low,Low,0.0,0.0,1
-5.289163791046551,-4.912244146171129,-9.397322672774271,B,D,C,Medium,High,1.0,1.0,0
7.775960617922721,6.745050331548218,6.1816914304153245,A,A,B,High,Low,0.0,0.0,0
-14.587583925306935,-2.7518243738634602,6.804936642039701,B,C,B,Medium,Low,1.0,0.0,1
2.351352993661885,-3.280703703646766,2.9568058338813428,A,B,C,Medium,Low,0.0,1.0,0
-19.8468794144591,0.4868388490154364,-4.977350485215245,D,B,A,Medium,High,0.0,0.0,1
-2.671374859417547,4.634603556662172,-3.3764406752543294,B,A,B,Medium,Low,0.0,1.0,1
4.403539938779136,3.8984764937741962,7.0004308182632045,C,D,B,High,Medium,0.0,1.0,1
-5.2096855123109576,-3.632491822528304,-9.016552052391972,C,A,D,Low,Medium,1.0,1.0,1
-10.504376287559673,8.471112074394023,-14.548971793663315,B,C,D,Low,High,0.0,0.0,1
8.461184692959337,-2.2239415107965606,5.071958258728903,A,A,A,Low,Medium,1.0,0.0,0
-1.0346278984692345,-6.5498448860871905,-1.1939987266018177,A,A,C,High,Low,0.0,0.0,0
-4.895706470306716,-14.680216487673514,13.072160777014902,A,B,A,High,Medium,0.0,0.0,0
0.41895921154276483,9.831784809990213,-10.65262348825232,B,B,A,Low,High,1.0,0.0,0
26.366691419455886,0.12390076194007553,10.74686147069372,D,C,A,High,Medium,1.0,0.0,0
11.53502849781544,2.108723585105148,-5.837881713076932,D,D,B,Medium,Medium,0.0,0.0,0
11.625736681878402,10.458029156995154,,D,D,,Low,Medium,1.0,0.0,1
4.35546318992364,-4.77406231597816,-12.883936723294472,A,C,C,Medium,Low,0.0,1.0,0
1.6648527257714707,-13.743992484741286,-16.051410990830608,B,C,B,High,Low,1.0,1.0,1
-23.96082288330416,0.697807022152185,3.509151307810013,C,A,A,,Medium,0.0,0.0,0
-6.789803464631321,3.079615520802954,-2.7518076562511826,D,A,D,High,Low,0.0,1.0,0
-4.805744132024746,-2.628490661603728,1.5933983999224555,D,D,B,Low,Medium,0.0,1.0,1
-18.74892064047533,14.73737578076169,-9.755694205426366,A,A,A,Low,Medium,0.0,0.0,0
-11.574157902154337,-24.861665677213566,3.280790029786505,D,A,A,Low,Medium,1.0,1.0,0
-19.80836470922634,11.200566378997829,12.739184261695094,B,B,A,High,High,1.0,1.0,1
